462.77	720.48
498.75	679.8
553.55	661.75
613.56	664.78
666.66	688.39
740.06	689.05
796.96	670.43
857.81	671.45
911.96	696.86
944.53	741.36
702.68	752.8
700.99	777.75
699.82	801.41
699.16	828.08
638.27	890.18
667.88	896.43
696.97	901.28
726.53	898.23
754.81	894.74
525.12	772.55
560	754.62
596.99	754.23
629.99	776.46
596.56	781.32
558.77	781.66
771.09	780.73
807.88	759.91
845.19	764.44
877.23	783.82
845.06	790.5
807	788.87
592.94	1002.5
630.64	960.82
674.95	941
698.79	947.6
725.35	943.47
770.79	966.07
810.02	1007.7
770.73	1053.8
728.87	1072.8
699.93	1074.1
672.99	1070.9
630.13	1049.3
674.77	969.33
698.58	970.72
724.83	971.42
727.07	1037.7
699.63	1038.5
674.3	1035
