332.06	287.6
352.41	267.84
381.24	260.44
411.63	262.17
439.52	271.96
490.86	267.82
516.02	254.08
542.75	247.86
569.23	251.18
587.57	267.21
470.46	297.99
474.16	320.95
478.28	343.5
482.69	366.99
445.28	389.36
463.25	393.09
481.29	396.47
497.48	390.12
511.72	383.76
368.24	309.43
386.82	297.76
408.17	296.85
427.49	309.92
408.65	313.43
387.17	314.78
504.48	303.35
522.41	287.1
542.56	285.15
559.68	293.98
545.64	301.55
525.55	303.89
407.94	437.64
435	423.31
464.55	416.41
483.14	419.16
503.35	413.65
529.86	416.65
551.26	425.89
533.25	463.19
509	481.89
486.84	486.35
466.32	485.81
435.56	472.02
465.2	429.8
483.85	430.19
504.4	426.58
506.28	460.88
485.01	465.36
465.48	464.4
