321.12	316.39
339.88	304.16
364.87	304.35
390.15	312.4
412.76	327.1
458.19	330.83
487	322.2
516.62	321.37
543.73	329.77
562.12	347.95
432.07	366.39
427.71	394.31
423.33	421.91
419.07	449.84
387.17	459.56
401.89	468.89
418.27	475.98
436.33	472.89
452.84	468.83
346.09	354.24
363.27	347.96
383.04	351.46
398.79	366.28
380.17	368.17
360.01	365.48
471.37	376.15
491.72	364.77
512.58	367.42
528.85	377.72
512.12	384.49
491.16	382.83
362.8	493.86
383.89	495.45
402.85	496.79
414.58	502.79
429.66	501.02
451.2	506.1
474.63	509.73
447.96	521.82
425.55	526.63
409.88	525.81
396.47	521.83
379.97	511.21
401.24	508.32
413.6	512.13
428.47	512.4
426.7	508.16
411.84	507.57
399.45	503.63
