190.02	764.96
228.68	676.77
315.97	634.31
414.14	629.31
507.68	650.82
653.82	621.45
745.78	574.69
844.17	555.3
942.31	574.06
1008	640.29
599.53	729.4
609.96	819.51
619.92	909.02
630.57	1002.5
542.56	1072.1
595.43	1083.7
650.59	1091.5
703.36	1066.2
750.83	1042.7
309.67	796.59
353.25	755.59
415.59	747.13
478.73	778.44
423.37	797.31
360.87	809.12
738.97	739.43
791.82	688.63
854.39	680.56
911.16	704.28
866.32	729.82
804.24	739.64
484.22	1241
555.2	1218.4
618.59	1201.6
668.68	1208
725.17	1186.4
801.84	1183.5
886.48	1180.3
819.35	1234
751.43	1260.8
691.33	1274.4
638.93	1277.6
568.54	1272.6
624.3	1235
674.61	1234.9
733.28	1218.9
738.88	1210.3
680.49	1225.3
629.85	1227.1
