669.47	749.29
683.16	721.55
711.2	708.38
745.53	705.78
779.91	713.11
871.24	687.83
926.15	656.47
988.26	641.59
1051	649.06
1107	676.31
823.72	768.84
816.61	810.4
807.71	851.65
798.61	894.5
786.02	958.44
807.92	965.25
832.99	966.54
863.98	955.91
894.64	945.24
710.11	815.16
727.66	787.44
761.36	780.78
795.37	797.98
765.34	812.63
732.86	820.63
932.06	767.88
960.54	735.18
1000.9	730.34
1041.4	745.26
1008.1	762.74
968.76	769.73
791.96	1088.2
796.71	1049.5
819.24	1025.8
840.14	1028.7
864.7	1017.2
919.65	1028
982.72	1050.2
932.23	1080.3
886.02	1097.5
859.03	1104.8
836.41	1107.6
811.25	1103.7
826.11	1060
846.2	1056.7
871.55	1050.8
875.64	1056.7
850.17	1063
829.93	1065.2
