332.28	421.98
357.63	395.27
394.22	383.19
432.94	386.78
467.59	402
523.42	406.94
550.61	399.02
577.34	399.97
599.95	412.25
607.9	436.95
498.17	442.86
501.68	469.2
506.01	495
510.54	522.38
458.1	545.96
478.12	552.29
497.38	558.7
514.17	554.55
527.85	549.06
377.98	444.52
399.77	435.29
421.64	436.6
439.37	450.65
420.3	453.03
398.14	451.92
523.41	457.68
543.89	446.8
563.36	449
576.33	460.85
562.84	464.92
543.5	463.11
402.96	601.2
440	590.7
472.97	587.28
490.44	592.46
508.83	589.72
528.04	596.34
541.18	608.89
523.51	633.1
503.73	643.29
484.19	644.52
465.01	641.91
434.15	629.47
470.8	600.35
488.76	603.08
507	602.24
505.29	623.32
486.49	625.41
468.14	623.13
