1040.7	877.04
1077.2	798.77
1155.6	760.68
1244.8	754.73
1330.4	772.86
1481.6	736.14
1567.8	682.84
1663.3	654.72
1762.4	662.21
1838.8	715.69
1428.3	857.63
1439.5	939.62
1449.8	1020.6
1461	1104.9
1393.8	1188.3
1441.1	1195.2
1490.1	1197.4
1537.2	1173.5
1580.9	1151
1155	936.75
1195.8	892.18
1258.8	880.98
1321.9	912.19
1267.9	936.56
1204.7	950.83
1572.7	860.33
1621.6	804.16
1686.4	792.61
1746.4	814.59
1702	846.81
1637.9	860.8
1365.4	1366.8
1421.1	1329.8
1474.3	1301.7
1513.7	1304.7
1555.5	1282.5
1627.9	1283.9
1712	1289.2
1650.4	1347.6
1590.1	1377.2
1544.2	1391.9
1502.6	1398.4
1441	1396.8
1483	1341
1521.8	1336.6
1565.8	1321
1573.5	1322
1529.6	1337
1490.4	1342.3
