451.2	472.12
508.5	411.77
588.58	388.74
670.31	397.93
743.21	428.19
879.45	416.64
939.76	380.58
1003	364.66
1066.6	373.92
1108.3	418.98
826.83	526.21
840.18	608.24
854.15	689.76
868.88	773.48
773.23	825.35
816.99	836.69
859.33	847.19
896.19	830.99
927.85	813.96
559.02	557.42
602.84	529.35
655.14	528.4
698.78	559.74
655.62	574
603.49	576.73
910.95	548.42
951.53	511.93
999.62	507.51
1036.4	530.68
1007	551.63
960.23	556.15
694.35	962.92
769.25	946.11
824.38	935.56
864.34	944.12
905.59	931.01
952.31	935.29
1001.2	941.04
958.54	981.52
915.48	995.82
872.09	1002.7
829.46	1001.3
772.07	993.39
824.93	967.81
865.57	970.59
907.86	961.8
909.79	950.2
867.84	957.76
827.05	956.86
