1124.5	899.96
1176.9	817.63
1271.3	787.02
1372.3	797
1464.1	832.6
1621.4	828.28
1721.2	793.17
1823.9	786.48
1921.5	820.68
1977.5	901.44
1544.4	931.09
1542.1	1025.4
1539.7	1119
1537.6	1216.2
1441.6	1287.2
1489.5	1305.4
1539	1320.1
1591.7	1306.8
1639.7	1291.9
1239	952.47
1290.3	911.87
1358.2	912.62
1414.4	961.01
1356.8	974.7
1288.9	977.22
1679.2	961.85
1739	912.24
1806.4	914.35
1857.7	954.7
1810.5	977.58
1744.1	976.6
1373.8	1499.4
1435.4	1461.3
1495.7	1442
1540.7	1457.4
1592.8	1444.2
1661	1467.9
1724.6	1502.9
1661.3	1547.5
1596.4	1564.8
1541.2	1568.4
1491.8	1562.8
1433.8	1543.1
1494.7	1487.9
1540.8	1494.3
1593.7	1489.7
1593.6	1497.5
1540.6	1502.5
1494.2	1496
