1314.8	1255.4
1413.9	1202.7
1525.7	1180.6
1639.8	1192.1
1743.4	1233.1
1878.3	1237.1
1952.9	1207.4
2027.3	1199.2
2089.6	1218.2
2117.5	1271.9
1813.6	1343.1
1828.8	1419.9
1847.7	1494.4
1867.5	1570.6
1711.1	1657.6
1770.3	1670.9
1826.3	1682.9
1871.1	1673.5
1907.3	1654.8
1437	1346.1
1509.9	1311
1582.9	1311.7
1635.7	1363.5
1577.9	1377.9
1503.7	1376.2
1876.2	1367.9
1933.7	1317.5
1997	1319
2036.5	1358.4
1999.4	1382.8
1937.4	1383
1593.6	1844.6
1692.5	1794.6
1772.9	1767
1812.1	1779.8
1849.4	1767.8
1887.6	1795.4
1908.2	1842.8
1877.7	1867.3
1843	1883.6
1804.1	1888.9
1760.3	1887.5
1686.6	1873.9
1768.8	1818.6
1808.7	1820
1845.1	1817.2
1843.4	1819.2
1806.5	1824.2
1766.4	1822.8
