1412.7	869.39
1517.9	827.78
1623	818.78
1722.9	844.44
1803.3	899.62
1952.4	917.47
2002.8	889.33
2053.6	881.8
2099.6	894.74
2115.7	940.18
1874	1029.9
1882.5	1123.6
1894.6	1216.1
1906.7	1309.6
1729.1	1342.4
1788.1	1366.2
1842.9	1392.3
1889.6	1379.7
1923.1	1359.2
1516.4	989.18
1588.3	967.5
1651.1	979.08
1691.6	1031.9
1638.6	1029.6
1575.2	1017
1911.9	1060
1965.6	1020.1
2017.4	1021.8
2046.4	1057.6
2016.5	1072.6
1967	1070.4
1487.5	1434.3
1615.8	1421.2
1735.8	1421.8
1790.5	1439.3
1846.8	1434.1
1897.2	1447
1920	1474.6
1870.6	1597.8
1811.9	1658.2
1750.9	1665.6
1687.1	1654.4
1580.4	1588.1
1723.7	1461.7
1780.7	1472.5
1835.7	1470.3
1824.7	1584.3
1766.1	1594.7
1706.6	1586.4
