734.12	774.21
789.22	736.89
862.05	733.41
936.1	749.27
1003.8	781.27
1121.1	785.53
1196.2	760.84
1273.6	752.73
1348.3	765.53
1403.2	806.43
1062.7	851.27
1058.6	907.75
1054.8	964
1051.4	1022.6
963.98	1060.4
1004.9	1076.5
1048.3	1090.2
1093.2	1080.7
1134	1070.6
811.3	841.14
859.59	823.34
912.91	827.03
958.57	860.12
908.92	865.75
854.8	863.08
1167.2	870.53
1219.6	840.91
1273.2	844.7
1319.2	866.6
1275.1	883.63
1220.7	882.45
892.11	1166.8
947.98	1144.3
1006.9	1134.5
1043.5	1146.6
1086.9	1139.6
1148	1157.2
1205.7	1184.3
1146.4	1244.2
1086.6	1270.3
1039.9	1272.3
998.51	1265
942.49	1232
1004.9	1169.1
1042.7	1175.5
1086.2	1174.2
1085.8	1216
1041.3	1218.5
1002.5	1210.7
