397.32	399.78
418.14	379.73
447.27	374.83
477.2	379.37
503.76	391.21
563.64	386.96
593.41	372.01
625.13	365.6
657.85	369.1
684.19	385.89
536.98	425.95
537.1	457.64
537.08	489.17
537.22	521.59
500.85	536.67
519.93	543.45
540.1	549.44
560.69	541.65
579.39	534.83
431.45	432.98
450.43	422.61
472.66	423.22
492.78	436.68
472.06	438.98
450.03	439.09
587.13	432.78
607.1	417.4
629.4	415.92
650.14	424.57
632.21	431.78
610.2	433.77
462.49	584.95
489.06	573.51
519.32	569.31
541.93	573.51
568.41	568.03
602.39	570.76
633.75	578.83
606.1	621.53
573.51	641.26
545.01	645.42
520.02	643.1
488.73	626.02
519.7	584.07
542.61	586.09
569.51	582.37
571.13	616.86
543.53	621.05
519.66	618.53
