236.2	300.7
263.54	266.51
308.64	253.87
356.08	257.72
398.76	274.63
447.06	273.84
485.06	258.31
524.61	254.54
562.24	264.57
583.33	294.39
426.83	311.58
429.57	347.87
432.88	383.75
436.48	421.33
379	446.04
404.53	453.79
430.72	460.96
455.23	453.38
476.63	445.45
281.35	322.25
306.94	310.04
335.1	310.11
360.61	326.04
334.96	330.43
306.37	331.16
475	325.84
502.32	309.36
528.86	310.07
549.14	322.5
530.08	330.55
503.37	330.34
334.67	519.27
373.78	508.72
407.94	503.33
430.85	509.5
456.91	503.22
486.21	509.28
512.16	518.4
486.47	544.4
457.77	555.83
430.31	558.46
405.39	556.29
371.32	545.41
406.82	520.35
430.36	523.09
456.74	519.87
456.9	529.77
430.27	533.1
406.38	530.35
