460.45	450.59
495.73	424.72
541.3	418.19
586.76	425.11
627.37	442.49
696.97	438.52
731.06	420.57
766.46	411.53
802.11	413.29
825.23	434.65
664.23	478.63
667.37	519.01
671.23	559.19
675.29	600.49
611.99	614.62
638.9	623.14
666.24	631.59
691.43	621.38
712.28	610.28
509.04	482.11
537.74	471.5
567.2	472.04
593	488.34
566.12	491.54
536.23	491.39
709.44	484.11
736.57	465.49
763.26	463.33
784.95	472.83
766.04	482.81
739.34	485.12
543.49	662.04
591.04	658.82
634.59	657.26
660.49	662.2
689.15	655.48
721.06	654.38
749.97	654.53
720.91	701.72
689.1	725.57
658.29	731.38
629.77	729.71
586.47	710.98
633.29	671.21
659.87	673.77
688.87	668.4
688.83	698.32
658.99	705.06
631.57	703.24
