620.41	545
654.46	511.49
702.91	499.88
752.44	508.4
795.13	530.35
844.99	538.94
882.98	528.27
920.91	530.37
953.73	547.9
964.7	584.7
817.42	573.71
817.43	609.21
818.36	644.26
819.5	681.77
757.46	714.34
780.79	723.83
803.71	733.02
825.59	729.88
844.13	724.38
667.74	571.84
695.3	559.47
723.77	562.08
745.23	582.05
720.83	585.62
692.15	583.55
854.29	595.89
882.55	582.04
908.07	586.49
922.8	604.86
905.71	610.28
880.32	605.84
703.22	808.33
743.87	790.25
778.06	783.16
796.67	791.56
817.18	788.7
838.71	803.39
853.16	827.12
831.65	845.57
809.13	850.81
787.75	849.91
766.92	845.88
736.38	834.05
774.57	803.8
793.93	807.9
814.17	808.82
811.99	822.2
791.41	822.18
771.85	817.92
