157.12	329.67
178.23	301.27
212.9	285.75
251.88	280.25
291.15	283.77
359.87	266.44
389.68	244.39
422.2	229.98
456.25	224.92
485.18	237.35
338.91	309.71
349.72	342.44
360.85	374.77
372.44	408.04
332.71	443.56
356.11	445.03
380.03	445.21
399.76	432.83
416.83	420.24
206.31	350.2
226.2	331.12
253.7	323.69
282.2	333.65
258.9	345.36
231.77	353.38
392.24	305.08
412.08	282.43
438.17	275.71
461.69	282.69
445.37	296.38
419.7	303.2
317.69	523.57
343.74	497.83
369.9	481.81
391.15	481.75
412.18	470.45
440.49	470.84
466.35	479.11
451.96	502.07
430.5	517.79
407.49	526.4
385.5	530.53
354.89	531.16
374.34	501.79
395.13	498.09
417.06	490.04
421.77	492.09
399.8	500.39
378.84	503.85
