327.84	326.99
336.57	314.7
352.45	313.81
369.81	320.16
385.48	331.51
431.98	331.42
464.16	321.8
498.48	321.1
531.01	332.82
557.1	352.68
405.1	372.13
396.94	394.1
387.85	415.91
378.71	438.68
368.71	464.23
378.7	471.39
390.59	475.52
407.19	474.35
424.3	473.28
348.39	370.13
358.79	360.36
375.9	362.69
390.54	376.71
374.2	379.94
357.24	378.76
458.24	382.57
475.54	369.88
496.8	372.82
516.53	384.24
497.11	390.41
476.06	389.25
365.56	523.06
370.59	512.12
381.82	506.82
391.22	512.21
404.17	510.24
431.62	520.53
463.56	533.8
432.09	544.61
405.97	546.88
392.31	545.63
381.5	542.54
371.5	534.97
382.54	522.78
392.07	525.16
405.01	526.15
404.52	526.6
391.65	525.13
382.12	522.07
