436.74	274.13
463.35	250.01
501.82	244
540.78	251.21
575.83	267.33
618.32	266.76
655.05	253.69
693.2	250.31
728.72	259.76
750.19	286.02
596.09	294.62
595.35	329.16
594.77	363.65
594.38	399.38
551.54	418.26
571.15	427.07
591.91	433.8
612.87	428.45
631.18	421.51
478.84	293.4
499.91	282.52
523.89	283.58
544.33	299.4
522.83	303.08
498.57	302.79
641.02	302.89
664.4	287.57
687.89	289.14
706.48	301.51
688.24	308.64
664.81	307.79
524.41	480.65
553.03	474.52
574.91	471.7
590.48	477.37
608.93	473.23
630.57	478.73
655.33	485.29
629.27	488.9
608.19	489.25
589.46	489.68
572.81	487.73
552.16	485.18
574.07	483.84
590.16	486.53
608.61	485.03
608.07	471.67
589.85	472.68
573.95	470.46
