1681.1	1205.3
1749.6	1103.6
1872.8	1074.9
2002.9	1097.8
2119.6	1155
2326.8	1150.2
2476.8	1093.7
2636.3	1082
2790.2	1127.9
2893.9	1237.7
2222.2	1288.7
2207.9	1412.7
2191.9	1536
2176.1	1665.4
2060.6	1766.2
2126.9	1797.3
2198.8	1819.8
2280.9	1801
2357.3	1781.2
1826.7	1310.3
1893.9	1257
1986.3	1259.9
2069.4	1324.3
1984.3	1340.8
1892.2	1342.9
2441.4	1332.1
2531.6	1267.8
2629.8	1274.4
2713.3	1328.4
2633.5	1356.7
2535.6	1353.5
1984.2	2049.9
2057.1	1990.4
2137.4	1963.6
2201	1986.4
2278.8	1969.8
2392.4	2007.2
2513	2065.5
2395.4	2121.9
2287.9	2140.9
2205.8	2143.4
2136.4	2133.8
2059	2106.4
2138.4	2035.5
2203.3	2044.9
2282	2041.3
2282	2044.4
2203.3	2047.9
2138.1	2037.4
