179.85	207.97
203.58	171.39
244	154.89
287.83	156.13
327.24	171.25
399.33	167.31
440.78	151.59
484.23	149.18
525.37	164.99
550.23	199.2
366.04	229.02
366.56	263.75
367.13	297.86
367.79	333.26
327.11	371.89
347.95	375.56
367.71	379.13
387.83	374.99
406.64	370.93
226.79	247.12
250.28	228.25
280.97	228.24
306.5	250.25
280.71	257.19
249.67	258.32
423.02	247.31
449.26	223.64
479.64	223.8
503.58	241.33
482.79	252.35
452.46	253.52
292.04	452.74
321.7	431.97
348.68	419.85
366.97	424.95
386.67	419.55
415.02	431.51
444.57	449.07
416.2	464.88
389.89	470.12
368.82	472.04
348.99	471.09
322.42	466.8
348.95	442.82
367.59	444.16
387.76	442.13
387.83	442.2
367.66	444.23
348.92	443.5
