329.45	1256
355.43	1217.7
404.75	1217
459.88	1230.8
509.16	1258.8
662.18	1228.2
764.64	1167.3
881.21	1144.2
999.28	1162
1105	1213.8
596.7	1340.3
590.09	1438.7
580.68	1536.3
573.32	1638
527.03	1682.9
578.05	1716.7
643.3	1734.8
715.22	1699.4
786.45	1670
410	1373.6
441.61	1340.5
493.25	1338.4
553.91	1363.5
498.94	1372.1
449.59	1379.3
794.53	1336.5
846.26	1297
909.98	1291.2
983.51	1308.1
919.15	1324.2
856.61	1332.6
543.38	1846.6
576.06	1812.9
641.7	1804.8
704.98	1813.1
786.9	1791.9
931.25	1784
1075.3	1793.3
970.45	1960.3
844.46	2039.5
755.76	2054.9
685.35	2047.4
606.11	1983.5
654.29	1838.8
715.79	1841.2
799.2	1825.7
819.79	1974.3
734.83	1986.5
668.51	1975
