770.35	870.42
798.13	805.18
859.75	773.83
928.6	771.31
991.12	789.21
1072.5	774.6
1136.7	743.7
1206.3	735.05
1275.1	755.49
1317.7	809.8
1040.7	843.23
1044.4	899.5
1047.6	955.45
1051.1	1014.9
996.75	1079.4
1029.1	1085.9
1061.5	1090.9
1094.5	1079.3
1124.8	1068.5
844.75	892.58
873.87	860.17
916.77	855.11
956.94	881.37
920.73	894.01
878.26	901.1
1136.5	862.74
1172.9	827.25
1216.1	824.76
1251.8	849.09
1222.1	864.18
1179.7	867.48
960.39	1235.5
999.24	1198.7
1038.8	1177.9
1069.3	1184.5
1103.3	1172.6
1153.5	1186.5
1203.8	1210.7
1161.9	1246.4
1117.1	1259.7
1080.6	1265
1047.8	1265.4
1005.7	1259.7
1041.4	1210
1072.1	1210.6
1107.3	1204.4
1110.5	1217.5
1075.1	1223.6
1044	1223
