1057.3	1010
1121.8	958.73
1211.9	948.53
1304.2	963.27
1389.4	997.45
1514.8	988.55
1608.4	950.57
1706.8	934.82
1803	947.46
1873	999.04
1453.8	1041.5
1452.6	1126.9
1451.2	1212.8
1450.4	1300.7
1340	1309.2
1394.6	1334.7
1455	1354.8
1515.6	1331.1
1567.9	1307.5
1168.5	1035.1
1224.2	1015.6
1281.8	1017.1
1335.4	1048.1
1280.3	1050
1222.3	1049.7
1579.7	1043.5
1638.3	1008
1695.4	1006.2
1751.7	1023.7
1700	1039.3
1642.4	1043.1
1241.2	1380.4
1321.7	1380.6
1398.5	1385.8
1455.2	1396.8
1525.2	1383.7
1608	1377.3
1696.8	1372.2
1613.8	1450.4
1533.3	1488.4
1459.9	1497.5
1398.5	1491.2
1320.7	1456.4
1398	1406.5
1456.2	1414.3
1526.8	1404
1529.9	1443.2
1458.3	1453.2
1398.5	1445.9
