669.11	1136.5
763.13	1060
888.92	1051.9
1012.5	1080.1
1121.3	1131.9
1348.9	1109.3
1468.4	1041.8
1597	1002.2
1735.7	1001.9
1847.9	1065
1253.9	1267.1
1260.3	1404.3
1266.3	1541.1
1273.6	1680.6
1152.2	1738.8
1218.6	1760.6
1288.1	1778.1
1357.7	1748.8
1421.4	1721.6
819.9	1280.8
892.69	1232.7
988.83	1235.4
1070.3	1300.8
986.73	1320.3
889.99	1322.4
1453.5	1277.4
1527.7	1200.3
1622.7	1190.6
1706.4	1228
1640.8	1274.5
1547.2	1287.4
1060.5	1941.5
1154.1	1908.5
1245.6	1886.8
1307.3	1900.4
1376.7	1877.8
1482.4	1887.4
1591.3	1900.7
1501.7	2044
1404.9	2107.9
1328.5	2123.1
1258.4	2118.6
1161.6	2070.1
1249.5	1940.4
1312.2	1945
1383.7	1929.9
1391.5	2012.2
1318.6	2028
1253.2	2022.2
