1146.4	860.38
1210.6	787.63
1314.1	769.7
1422.3	786.26
1520.7	831.97
1681.8	828.16
1795.1	782.52
1915.1	768.86
2032.1	792.04
2115.9	864.96
1603.8	940.36
1596.6	1030.6
1588.8	1120.7
1581.4	1215.3
1464.2	1291.8
1525.6	1315
1591.3	1333.9
1660.9	1316.3
1724.8	1299.4
1248.4	966.27
1310.7	931.96
1388.1	933.48
1462.1	976.84
1387.2	990.99
1309.2	992.83
1775.4	978.61
1855.9	933.97
1936.2	937.78
2004.6	971.63
1939.9	996.63
1858.1	995.56
1366.5	1486.6
1445.7	1447.2
1528.5	1428.3
1588.4	1446
1659.8	1430.9
1757.3	1454.7
1856.1	1492.3
1760.2	1560.1
1666.3	1588.6
1590.3	1593.5
1525.1	1585.9
1443.3	1554.6
1528.5	1487.8
1589.8	1495.5
1662.2	1489.9
1661.5	1507.3
1588.6	1513.4
1526.8	1505.1
